gmDate,gmTime,seasTyp,playLNm,playFNm,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff
1/25/18,9:00,Regular,Arthur,Darrell,DEN,West,Northwest,Home,Win,3,Buchert,Nick,Taylor,Dedric,Foster,Scott,Darrell Arthur,Bench,1,PF,81,225,3/25/88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY,East,Atlantic,Away,Loss,1
2/1/18,10:30,Regular,Arthur,Darrell,DEN,West,Northwest,Home,Win,2,Zarba,Zach,Brown,Tony,Van Duyne,Justin,Darrell Arthur,Bench,1,PF,81,225,3/25/88,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,OKC,West,Northwest,Away,Loss,2
2/15/18,8:00,Regular,Arthur,Darrell,DEN,West,Northwest,Away,Win,1,Wright,Sean,Wall,Scott,Collins,Derrick,Darrell Arthur,Bench,12,PF,81,225,3/25/88,0,2,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,MIL,East,Central,Home,Loss,2
3/2/18,8:00,Regular,Arthur,Darrell,DEN,West,Northwest,Away,Win,2,Kogut,Marat,Cutler,Kevin,Brothers,Tony,Darrell Arthur,Bench,0,PF,81,225,3/25/88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEM,West,Southwest,Home,Loss,2
3/13/18,10:30,Regular,Arthur,Darrell,DEN,West,Northwest,Away,Loss,2,Workman,Haywoode,Corbin,Sean,Washington,Tom,Darrell Arthur,Bench,0,PF,81,225,3/25/88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAL,West,Pacific,Home,Win,2
4/5/18,10:30,Regular,Harris,Devin,DEN,West,Northwest,Home,Win,2,Williams,James,Petraitis,Gediminas,Mauer,Ken,Devin Harris,Bench,20,PG,75,185,2/27/83,20,1,2,0,0,2,11,6,0.5455,2,1,0.5,9,5,0.5556,3,3,1,0,3,3,MIN,West,Northwest,Away,Loss,4
3/21/18,8:00,Regular,Harris,Devin,DEN,West,Northwest,Away,Win,2,Adams,Bennie,Davis,Marc,Sterling,Jonathan,Devin Harris,Bench,25,PG,75,185,2/27/83,14,5,3,1,1,1,8,5,0.625,2,2,1,6,3,0.5,1,1,1,1,2,3,CHI,East,Central,Home,Loss,2
3/19/18,7:30,Regular,Harris,Devin,DEN,West,Northwest,Away,Loss,1,Petraitis,Gediminas,Phillips,Jason,Ayotte,Mark,Devin Harris,Bench,27,PG,75,185,2/27/83,13,9,3,1,0,3,8,2,0.25,4,1,0.25,4,1,0.25,8,8,1,0,2,2,MIA,East,Southeast,Home,Win,2
3/9/18,9:00,Regular,Harris,Devin,DEN,West,Northwest,Home,Win,1,Orr,J.T.,Garretson,Ron,Kennedy,Bill,Devin Harris,Bench,16,PG,75,185,2/27/83,12,1,0,0,0,2,7,4,0.5714,4,2,0.5,3,2,0.6667,3,2,0.6667,0,0,0,LAL,West,Pacific,Away,Loss,1
3/15/18,9:00,Regular,Harris,Devin,DEN,West,Northwest,Home,Win,1,Goble,Jacyn,Kogut,Marat,Callahan,Mike,Devin Harris,Bench,15,PG,75,185,2/27/83,12,2,0,0,0,0,6,3,0.5,3,2,0.6667,3,1,0.3333,5,5,1,0,1,1,DET,East,Central,Away,Loss,2
3/30/18,8:00,Regular,Harris,Devin,DEN,West,Northwest,Away,Win,3,Goble,Jacyn,Lindsay,Mark,Callahan,Mike,Devin Harris,Bench,34,PG,75,185,2/27/83,12,2,1,2,0,4,6,4,0.6667,2,2,1,4,2,0.5,2,2,1,0,3,3,OKC,West,Northwest,Home,Loss,1
3/11/18,5:00,Regular,Harris,Devin,DEN,West,Northwest,Home,Win,1,Smith,Aaron,Kirkland,Courtney,Zarba,Zach,Devin Harris,Bench,20,PG,75,185,2/27/83,11,1,2,0,0,5,7,4,0.5714,1,1,1,6,3,0.5,1,0,0,0,1,1,SAC,West,Pacific,Away,Loss,1
3/17/18,8:00,Regular,Harris,Devin,DEN,West,Northwest,Away,Loss,1,Wright,Sean,Lane,Karl,Blair,Curtis,Devin Harris,Bench,26,PG,75,185,2/27/83,10,2,0,1,0,1,6,3,0.5,2,1,0.5,4,2,0.5,4,2,0.5,0,2,2,MEM,West,Southwest,Home,Win,2
3/23/18,7:00,Regular,Harris,Devin,DEN,West,Northwest,Away,Win,1,Fitzgerald,Kane,Maddox,Tre,Corbin,Sean,Devin Harris,Bench,28,PG,75,185,2/27/83,10,4,1,0,0,2,10,4,0.4,6,2,0.3333,4,2,0.5,0,0,0,0,1,1,WAS,East,Southeast,Home,Loss,1
4/7/18,3:30,Regular,Harris,Devin,DEN,West,Northwest,Away,Win,1,Zielinski,Gary,Wood,Leon,Davis,Marc,Devin Harris,Bench,23,PG,75,185,2/27/83,10,5,0,0,0,0,7,3,0.4286,3,1,0.3333,4,2,0.5,4,2,0.5,0,1,1,LAC,West,Pacific,Home,Loss,1
2/10/18,9:00,Regular,Harris,Devin,DEN,West,Northwest,Away,Win,1,Goble,John,Kogut,Marat,Holtkamp,Lauren,Devin Harris,Bench,22,PG,75,185,2/27/83,9,1,2,2,0,4,7,3,0.4286,4,2,0.5,3,1,0.3333,2,2,1,0,2,2,PHO,West,Pacific,Home,Loss,2
3/2/18,8:00,Regular,Harris,Devin,DEN,West,Northwest,Away,Win,2,Kogut,Marat,Cutler,Kevin,Brothers,Tony,Devin Harris,Bench,18,PG,75,185,2/27/83,8,1,1,2,0,3,5,2,0.4,3,1,0.3333,2,1,0.5,3,3,1,0,0,0,MEM,West,Southwest,Home,Loss,2
2/13/18,10:30,Regular,Harris,Devin,DEN,West,Northwest,Home,Win,3,Orr,J.T.,Zielinski,Gary,Washington,Tom,Devin Harris,Bench,20,PG,75,185,2/27/83,7,3,1,1,0,3,4,1,0.25,0,0,0,4,1,0.25,4,4,1,0,1,1,SA,West,Southwest,Away,Loss,1
3/6/18,8:30,Regular,Harris,Devin,DEN,West,Northwest,Away,Loss,3,Zielinski,Gary,Wall,Scott,Capers,James,Devin Harris,Bench,22,PG,75,185,2/27/83,7,3,1,0,2,2,9,3,0.3333,4,2,0.5,5,1,0.2,0,0,0,1,4,5,DAL,West,Southwest,Home,Win,2
3/7/18,10:30,Regular,Harris,Devin,DEN,West,Northwest,Home,Loss,1,Tiven,Josh,Wood,Leon,Phillips,Jason,Devin Harris,Bench,15,PG,75,185,2/27/83,7,2,0,1,1,1,5,3,0.6,2,2,1,3,1,0.3333,0,0,0,0,2,2,CLE,East,Central,Away,Win,2
3/27/18,7:30,Regular,Harris,Devin,DEN,West,Northwest,Away,Loss,1,Mauer,Ken,Richardson,Derek,Collins,Derrick,Devin Harris,Bench,23,PG,75,185,2/27/83,7,4,2,0,0,3,5,1,0.2,3,1,0.3333,2,0,0,6,5,0.8333,0,2,2,TOR,East,Atlantic,Home,Win,2
2/15/18,8:00,Regular,Harris,Devin,DEN,West,Northwest,Away,Win,1,Wright,Sean,Wall,Scott,Collins,Derrick,Devin Harris,Bench,19,PG,75,185,2/27/83,6,4,0,0,0,0,6,2,0.3333,1,0,0,5,2,0.4,0,0,0,0,1,1,MIL,East,Central,Home,Loss,2
2/25/18,8:00,Regular,Harris,Devin,DEN,West,Northwest,Home,Loss,1,Taylor,Dedric,Davis,Marc,Lewis,Eric,Devin Harris,Bench,12,PG,75,185,2/27/83,6,1,0,0,0,4,3,2,0.6667,2,1,0.5,1,1,1,1,1,1,0,0,0,HOU,West,Southwest,Away,Win,2
2/27/18,10:30,Regular,Harris,Devin,DEN,West,Northwest,Home,Loss,4,Maddox,Tre,Stafford,Derrick,Ayotte,Mark,Devin Harris,Bench,12,PG,75,185,2/27/83,5,2,1,0,0,1,6,2,0.3333,3,2,0.6667,3,0,0,1,1,1,0,0,0,LAC,West,Pacific,Away,Win,4
3/13/18,10:30,Regular,Harris,Devin,DEN,West,Northwest,Away,Loss,2,Workman,Haywoode,Corbin,Sean,Washington,Tom,Devin Harris,Bench,14,PG,75,185,2/27/83,5,0,0,2,0,2,5,2,0.4,1,1,1,4,1,0.25,0,0,0,0,0,0,LAL,West,Pacific,Home,Win,2
3/26/18,7:00,Regular,Harris,Devin,DEN,West,Northwest,Away,Loss,3,Orr,J.T.,Foster,Scott,Mott,Rodney,Devin Harris,Bench,21,PG,75,185,2/27/83,5,3,1,2,0,3,6,1,0.1667,3,1,0.3333,3,0,0,4,3,0.75,0,2,2,PHI,East,Atlantic,Home,Win,2
4/1/18,8:00,Regular,Harris,Devin,DEN,West,Northwest,Home,Win,2,Buchert,Nick,Brothers,Tony,Adams,Bennie,Devin Harris,Bench,23,PG,75,185,2/27/83,5,0,2,0,0,2,6,1,0.1667,1,0,0,5,1,0.2,2,2,1,0,0,0,MIL,East,Central,Away,Loss,1
4/3/18,9:00,Regular,Harris,Devin,DEN,West,Northwest,Home,Win,2,Lane,Karl,Ford,Tyler,Capers,James,Devin Harris,Bench,20,PG,75,185,2/27/83,5,4,2,0,0,1,5,2,0.4,3,2,0.6667,2,0,0,1,1,1,0,3,3,IND,East,Central,Away,Loss,2
4/9/18,9:00,Regular,Harris,Devin,DEN,West,Northwest,Home,Win,2,Goble,John,Tiven,Josh,Orr,J.T.,Devin Harris,Bench,14,PG,75,185,2/27/83,5,2,0,0,0,0,9,2,0.2222,5,1,0.2,4,1,0.25,0,0,0,0,0,0,POR,West,Northwest,Away,Loss,2
3/3/18,7:30,Regular,Harris,Devin,DEN,West,Northwest,Away,Win,0,Williams,James,Petraitis,Gediminas,Smith,Aaron,Devin Harris,Bench,17,PG,75,185,2/27/83,4,1,2,0,0,2,3,1,0.3333,1,0,0,2,1,0.5,2,1,0.5,0,1,1,CLE,East,Central,Home,Loss,1
4/11/18,8:00,Regular,Harris,Devin,DEN,West,Northwest,Away,Loss,1,Scott,Kevin,Brothers,Tony,Boland,Matt,Devin Harris,Bench,10,PG,75,185,2/27/83,4,1,0,0,0,0,3,2,0.6667,2,2,1,1,0,0,0,0,0,0,2,2,MIN,West,Northwest,Home,Win,2
2/23/18,9:00,Regular,Harris,Devin,DEN,West,Northwest,Home,Win,8,Taylor,Ben,Brothers,Tony,DeRosa,Joe,Devin Harris,Bench,17,PG,75,185,2/27/83,3,3,0,0,0,5,7,1,0.1429,1,1,1,6,0,0,1,1,1,1,3,4,SA,West,Southwest,Away,Loss,9
11/9/17,10:30,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Win,2,Twardoski,Scott,Barnaky,Brent,Malloy,Ed,Emmanuel Mudiay,Bench,30,PG,77,200,3/5/96,21,5,3,0,0,1,10,8,0.8,6,4,0.6667,4,4,1,1,1,1,1,6,7,OKC,West,Northwest,Away,Loss,2
11/17/17,10:30,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Win,4,Wright,Sean,Kogut,Marat,Cutler,Kevin,Emmanuel Mudiay,Bench,23,PG,77,200,3/5/96,19,6,1,1,0,0,11,7,0.6364,5,4,0.8,6,3,0.5,2,2,1,1,1,2,NO,West,Southwest,Away,Loss,2
12/8/17,7:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Away,Win,1,Tiven,Josh,Ervin,Mitchell,Stafford,Derrick,Emmanuel Mudiay,Bench,31,PG,77,200,3/5/96,18,5,2,2,0,2,16,8,0.5,11,6,0.5455,5,2,0.4,0,0,0,0,5,5,ORL,East,Southeast,Home,Loss,2
12/6/17,8:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Away,Loss,1,Lindsay,Mark,Lewis,Eric,Acosta,Ray,Emmanuel Mudiay,Bench,27,PG,77,200,3/5/96,17,3,2,1,0,1,13,5,0.3846,7,2,0.2857,6,3,0.5,4,4,1,0,2,2,NO,West,Southwest,Home,Win,2
10/27/17,7:30,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Away,Win,2,Washington,C.J.,Fraher,Pat,McCutchen,Monty,Emmanuel Mudiay,Bench,28,PG,77,200,3/5/96,16,4,0,0,0,1,12,5,0.4167,10,5,0.5,2,0,0,6,6,1,0,4,4,ATL,East,Southeast,Home,Loss,0
11/1/17,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Win,2,Taylor,Dedric,Richardson,Leroy,Washington,Tom,Emmanuel Mudiay,Bench,27,PG,77,200,3/5/96,16,6,3,2,0,2,15,6,0.4,11,5,0.4545,4,1,0.25,6,3,0.5,1,2,3,TOR,East,Atlantic,Away,Loss,1
10/23/17,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Loss,2,Twardoski,Scott,Stafford,Derrick,Wall,Scott,Emmanuel Mudiay,Bench,19,PG,77,200,3/5/96,15,1,5,1,0,2,9,5,0.5556,5,3,0.6,4,2,0.5,4,3,0.75,0,3,3,WAS,East,Southeast,Away,Win,3
10/29/17,6:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Away,Win,1,Orr,J.T.,Lane,Karl,Garretson,Ron,Emmanuel Mudiay,Bench,19,PG,77,200,3/5/96,15,5,2,0,0,4,12,6,0.5,9,4,0.4444,3,2,0.6667,2,1,0.5,0,3,3,BKN,East,Atlantic,Home,Loss,1
10/30/17,7:30,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Away,Loss,1,Buchert,Nick,Petraitis,Gediminas,Lewis,Eric,Emmanuel Mudiay,Bench,20,PG,77,200,3/5/96,15,1,2,2,0,0,6,3,0.5,3,0,0,3,3,1,6,6,1,0,1,1,NY,East,Atlantic,Home,Win,1
11/4/17,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Loss,1,Guthrie,David,Holtkamp,Lauren,Wood,Leon,Emmanuel Mudiay,Bench,32,PG,77,200,3/5/96,15,7,3,0,1,3,10,4,0.4,9,4,0.4444,1,0,0,8,7,0.875,1,4,5,GS,West,Pacific,Away,Win,2
1/30/18,8:30,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Away,Loss,0,Forte,Brian,Richardson,Leroy,Fraher,Pat,Emmanuel Mudiay,Bench,14,PG,77,200,3/5/96,14,4,0,0,0,2,10,7,0.7,9,7,0.7778,1,0,0,0,0,0,1,1,2,SA,West,Southwest,Home,Win,2
11/3/17,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Win,2,Scott,Kevin,Capers,James,Sterling,Jonathan,Emmanuel Mudiay,Bench,25,PG,77,200,3/5/96,12,4,2,0,1,0,10,5,0.5,10,5,0.5,0,0,0,4,2,0.5,0,3,3,MIA,East,Southeast,Away,Loss,2
11/11/17,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Win,1,Voyard-Tadal,Vladimir,Smith,Michael,Davis,Marc,Emmanuel Mudiay,Bench,23,PG,77,200,3/5/96,12,3,1,0,0,2,12,5,0.4167,10,4,0.4,2,1,0.5,1,1,1,1,2,3,ORL,East,Southeast,Away,Loss,1
2/5/18,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Win,2,Fitzgerald,Kane,Scott,Kevin,Nansel,Brett,Emmanuel Mudiay,Bench,18,PG,77,200,3/5/96,12,2,1,1,0,0,7,5,0.7143,6,4,0.6667,1,1,1,1,1,1,0,2,2,CHA,East,Southeast,Away,Loss,1
1/17/18,10:30,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Away,Loss,1,Goble,Jacyn,Zielinski,Gary,Malloy,Ed,Emmanuel Mudiay,Bench,15,PG,77,200,3/5/96,11,3,2,1,1,0,11,4,0.3636,9,3,0.3333,2,1,0.5,2,2,1,1,1,2,LAC,West,Pacific,Home,Win,2
10/21/17,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Win,3,Callahan,Mike,Ransom,Phenizee,Ayotte,Mark,Emmanuel Mudiay,Bench,28,PG,77,200,3/5/96,10,4,2,0,0,5,11,4,0.3636,9,4,0.4444,2,0,0,4,2,0.5,0,8,8,SAC,West,Pacific,Away,Loss,1
11/19/17,9:30,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Away,Loss,1,Lane,Karl,Ervin,Mitchell,Mott,Rodney,Emmanuel Mudiay,Bench,25,PG,77,200,3/5/96,10,7,2,3,0,1,9,2,0.2222,5,0,0,4,2,0.5,4,4,1,1,1,2,LAL,West,Pacific,Home,Win,1
10/18/17,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Away,Loss,0,Foster,Scott,Wood,Leon,Sterling,Jonathan,Emmanuel Mudiay,Bench,19,PG,77,200,3/5/96,8,2,0,0,0,1,8,3,0.375,6,1,0.1667,2,2,1,0,0,0,0,1,1,UTA,West,Northwest,Home,Win,0
12/2/17,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Win,2,Maddox,Tre,Taylor,Ben,Davis,Marc,Emmanuel Mudiay,Bench,15,PG,77,200,3/5/96,8,2,0,1,0,0,8,3,0.375,6,1,0.1667,2,2,1,0,0,0,1,2,3,LAL,West,Pacific,Away,Loss,2
11/24/17,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Win,2,Garretson,Ron,Nansel,Brett,Spooner,Bill,Emmanuel Mudiay,Bench,11,PG,77,200,3/5/96,7,1,2,0,0,2,6,3,0.5,2,2,1,4,1,0.25,2,0,0,0,0,0,MEM,West,Southwest,Away,Loss,2
11/30/17,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Win,1,Williams,James,Van Duyne,Justin,Washington,Tom,Emmanuel Mudiay,Bench,17,PG,77,200,3/5/96,7,3,2,1,0,0,9,2,0.2222,4,1,0.25,5,1,0.2,2,2,1,1,3,4,CHI,East,Central,Away,Loss,2
12/26/17,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Win,3,Maddox,Tre,Ervin,Mitchell,Davis,Marc,Emmanuel Mudiay,Bench,2,PG,77,200,3/5/96,7,0,0,0,0,0,2,2,1,0,0,0,2,2,1,1,1,1,0,0,0,UTA,West,Northwest,Away,Loss,3
2/1/18,10:30,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Win,2,Zarba,Zach,Brown,Tony,Van Duyne,Justin,Emmanuel Mudiay,Bench,14,PG,77,200,3/5/96,7,3,2,0,0,2,8,3,0.375,5,3,0.6,3,0,0,1,1,1,0,3,3,OKC,West,Northwest,Away,Loss,2
2/3/18,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Win,1,Taylor,Ben,Malloy,Ed,Acosta,Ray,Emmanuel Mudiay,Bench,21,PG,77,200,3/5/96,7,3,1,1,0,2,9,3,0.3333,6,2,0.3333,3,1,0.3333,0,0,0,1,5,6,GS,West,Pacific,Away,Loss,0
11/28/17,10:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Away,Loss,4,Adams,Bennie,Wood,Leon,Callahan,Mike,Emmanuel Mudiay,Bench,19,PG,77,200,3/5/96,6,3,5,1,1,1,6,2,0.3333,4,2,0.5,2,0,0,2,2,1,0,3,3,UTA,West,Northwest,Home,Win,3
1/19/18,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Loss,1,Washington,C.J.,Kirkland,Courtney,Adams,Bennie,Emmanuel Mudiay,Bench,9,PG,77,200,3/5/96,6,1,1,0,0,0,6,2,0.3333,4,2,0.5,2,0,0,2,2,1,0,1,1,PHO,West,Pacific,Away,Win,2
12/4/17,8:30,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Away,Loss,1,Petraitis,Gediminas,Mauer,Ken,Wall,Scott,Emmanuel Mudiay,Bench,16,PG,77,200,3/5/96,5,3,1,0,0,1,6,2,0.3333,3,1,0.3333,3,1,0.3333,0,0,0,0,2,2,DAL,West,Southwest,Home,Win,2
12/13/17,7:30,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Away,Loss,1,Ford,Tyler,Spooner,Bill,Richardson,Derek,Emmanuel Mudiay,Bench,17,PG,77,200,3/5/96,5,2,1,0,0,1,6,2,0.3333,3,1,0.3333,3,1,0.3333,0,0,0,0,1,1,BOS,East,Atlantic,Home,Win,1
1/3/18,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Win,4,Goble,Jacyn,Forte,Brian,Fraher,Pat,Emmanuel Mudiay,Bench,2,PG,77,200,3/5/96,5,1,0,1,0,1,3,2,0.6667,1,1,1,2,1,0.5,0,0,0,0,0,0,PHO,West,Pacific,Away,Loss,1
1/25/18,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Win,3,Buchert,Nick,Taylor,Dedric,Foster,Scott,Emmanuel Mudiay,Bench,13,PG,77,200,3/5/96,5,6,1,1,0,1,4,2,0.5,4,2,0.5,0,0,0,1,1,1,0,0,0,NY,East,Atlantic,Away,Loss,1
11/13/17,10:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Away,Loss,2,Lindsay,Mark,Brown,Tony,Richardson,Derek,Emmanuel Mudiay,Bench,21,PG,77,200,3/5/96,4,0,3,0,0,2,4,1,0.25,3,1,0.3333,1,0,0,2,2,1,1,0,1,POR,West,Northwest,Home,Win,3
12/15/17,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Win,2,Zielinski,Gary,Mott,Rodney,Wood,Leon,Emmanuel Mudiay,Bench,8,PG,77,200,3/5/96,4,3,2,0,0,1,4,2,0.5,2,2,1,2,0,0,0,0,0,0,0,0,NO,West,Southwest,Away,Loss,2
11/20/17,10:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Away,Win,1,Dalen,Eric,Kennedy,Bill,Richardson,Derek,Emmanuel Mudiay,Bench,20,PG,77,200,3/5/96,3,2,3,0,0,0,6,1,0.1667,4,1,0.25,2,0,0,2,1,0.5,0,0,0,SAC,West,Pacific,Home,Loss,2
12/10/17,5:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Away,Loss,1,Barnaky,Brent,Taylor,Dedric,McCutchen,Monty,Emmanuel Mudiay,Bench,15,PG,77,200,3/5/96,3,4,4,0,0,0,4,1,0.25,3,0,0,1,1,1,0,0,0,0,1,1,IND,East,Central,Home,Win,1
10/25/17,7:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Away,Loss,1,Foster,Scott,Brown,Tony,Adair,Brandon,Emmanuel Mudiay,Bench,14,PG,77,200,3/5/96,2,1,2,0,0,2,8,0,0,6,0,0,2,0,0,2,2,1,2,2,4,CHA,East,Southeast,Home,Win,1
11/7/17,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Win,3,Taylor,Ben,Kirkland,Courtney,Mott,Rodney,Emmanuel Mudiay,Bench,22,PG,77,200,3/5/96,2,2,2,0,0,1,6,1,0.1667,4,1,0.25,2,0,0,0,0,0,2,1,3,BKN,East,Atlantic,Away,Loss,1
12/12/17,7:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Away,Win,2,Workman,Haywoode,Williams,James,Brown,Tony,Emmanuel Mudiay,Bench,15,PG,77,200,3/5/96,2,2,1,0,0,0,2,0,0,0,0,0,2,0,0,2,2,1,0,0,0,DET,East,Central,Home,Loss,2
1/13/18,8:30,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Away,Loss,0,Lane,Karl,Ford,Tyler,Lewis,Eric,Emmanuel Mudiay,Bench,6,PG,77,200,3/5/96,2,0,1,1,0,1,3,1,0.3333,2,1,0.5,1,0,0,0,0,0,0,2,2,SA,West,Southwest,Home,Win,1
1/27/18,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Win,2,Wright,Sean,Garretson,Ron,Richardson,Derek,Emmanuel Mudiay,Bench,4,PG,77,200,3/5/96,2,0,0,0,0,1,3,1,0.3333,3,1,0.3333,0,0,0,0,0,0,0,0,0,DAL,West,Southwest,Away,Loss,1
1/29/18,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Loss,4,Cutler,Kevin,Maddox,Tre,Capers,James,Emmanuel Mudiay,Bench,12,PG,77,200,3/5/96,2,4,0,0,0,0,7,1,0.1429,6,1,0.1667,1,0,0,0,0,0,0,0,0,BOS,East,Atlantic,Away,Win,4
11/22/17,8:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Away,Loss,1,Workman,Haywoode,Forte,Brian,Wall,Scott,Emmanuel Mudiay,Bench,25,PG,77,200,3/5/96,1,3,4,0,0,1,5,0,0,3,0,0,2,0,0,2,1,0.5,0,1,1,HOU,West,Southwest,Home,Win,4
1/22/18,9:00,Regular,Mudiay,Emmanuel,DEN,West,Northwest,Home,Win,3,Lane,Karl,Wall,Scott,Davis,Marc,Emmanuel Mudiay,Bench,11,PG,77,200,3/5/96,1,0,1,0,0,0,4,0,0,2,0,0,2,0,0,2,1,0.5,0,1,1,POR,West,Northwest,Away,Loss,1
12/13/17,7:30,Regular,Harris,Gary,DEN,West,Northwest,Away,Loss,1,Ford,Tyler,Spooner,Bill,Richardson,Derek,Gary Harris,Starter,38,SG,76,210,9/14/94,36,6,2,2,0,1,25,16,0.64,17,13,0.7647,8,3,0.375,1,1,1,2,1,3,BOS,East,Atlantic,Home,Win,1
1/3/18,9:00,Regular,Harris,Gary,DEN,West,Northwest,Home,Win,4,Goble,Jacyn,Forte,Brian,Fraher,Pat,Gary Harris,Starter,32,SG,76,210,9/14/94,36,3,4,2,0,1,17,14,0.8235,12,11,0.9167,5,3,0.6,5,5,1,0,4,4,PHO,West,Pacific,Away,Loss,1
3/3/18,7:30,Regular,Harris,Gary,DEN,West,Northwest,Away,Win,0,Williams,James,Petraitis,Gediminas,Smith,Aaron,Gary Harris,Starter,37,SG,76,210,9/14/94,32,4,0,1,0,1,17,10,0.5882,7,4,0.5714,10,6,0.6,6,6,1,1,1,2,CLE,East,Central,Home,Loss,1
2/15/18,8:00,Regular,Harris,Gary,DEN,West,Northwest,Away,Win,1,Wright,Sean,Wall,Scott,Collins,Derrick,Gary Harris,Starter,39,SG,76,210,9/14/94,28,2,4,1,0,4,18,10,0.5556,11,5,0.4545,7,5,0.7143,5,3,0.6,0,1,1,MIL,East,Central,Home,Loss,2
2/5/18,9:00,Regular,Harris,Gary,DEN,West,Northwest,Home,Win,2,Fitzgerald,Kane,Scott,Kevin,Nansel,Brett,Gary Harris,Starter,34,SG,76,210,9/14/94,27,2,2,1,0,1,13,9,0.6923,6,4,0.6667,7,5,0.7143,5,4,0.8,0,1,1,CHA,East,Southeast,Away,Loss,1
3/2/18,8:00,Regular,Harris,Gary,DEN,West,Northwest,Away,Win,2,Kogut,Marat,Cutler,Kevin,Brothers,Tony,Gary Harris,Starter,35,SG,76,210,9/14/94,26,0,4,4,0,2,18,11,0.6111,13,10,0.7692,5,1,0.2,3,3,1,1,3,4,MEM,West,Southwest,Home,Loss,2
1/10/18,9:00,Regular,Harris,Gary,DEN,West,Northwest,Home,Loss,1,Lindsay,Mark,Scott,Kevin,Smith,Aaron,Gary Harris,Starter,37,SG,76,210,9/14/94,25,3,2,2,1,1,14,11,0.7857,11,9,0.8182,3,2,0.6667,2,1,0.5,1,6,7,ATL,East,Southeast,Away,Win,1
1/16/18,9:00,Regular,Harris,Gary,DEN,West,Northwest,Home,Win,3,Mott,Rodney,Brothers,Tony,Sterling,Jonathan,Gary Harris,Starter,37,SG,76,210,9/14/94,25,4,1,4,1,3,14,8,0.5714,8,5,0.625,6,3,0.5,8,6,0.75,0,0,0,DAL,West,Southwest,Away,Loss,3
